"Date/Time","Year","Month","Mean Max Temp (Â°C)","Mean Max Temp Flag","Mean Min Temp (Â°C)","Mean Min Temp Flag","Mean Temp (Â°C)","Mean Temp Flag","Extr Max Temp (Â°C)","Extr Max Temp Flag","Extr Min Temp (Â°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1944-09","1944","09","20.6","","9.8","","15.2","","27.8","","-1.7","","95.0","","0.0","","95.0","","0","",,"",,""
"1944-10","1944","10","12.5","","2.0","","7.3","","23.9","","-5.0","","29.5","","0.0","T","29.5","","0","",,"",,""
"1944-11","1944","11","4.5","","-1.8","","1.4","","20.0","","-11.1","","27.2","","37.6","","64.8","","","M",,"",,""
"1944-12","1944","12","-6.7","","-15.9","","-11.3","","2.8","","-35.0","","21.8","","76.2","","98.0","","","M",,"",,""
"1945-01","1945","01","-11.2","","-21.2","","-16.2","","-1.1","","-33.9","","0.0","","35.3","","35.3","","","",,"",,""
"1945-02","1945","02","-3.8","","-15.1","","-9.5","","5.6","","-28.3","","13.7","","55.6","","69.3","","","",,"",,""
"1945-03","1945","03","6.8","","-3.6","","1.6","","25.6","","-17.8","","65.8","","10.2","","75.9","","","",,"",,""
"1945-04","1945","04","13.2","","2.6","","7.9","","26.1","S","-4.4","S","105.2","","0.0","T","105.2","","","",,"",,""
"1945-05","1945","05","14.8","","4.7","","9.8","","25.6","","-2.8","","136.9","","0.0","T","136.9","","","",,"",,""
"1945-06","1945","06","22.9","","11.0","","17.0","","30.6","","0.6","","74.9","","0.0","","74.9","","","",,"",,""
"1945-07","1945","07","25.7","","14.2","","20.0","","31.1","S","7.2","S","73.9","","0.0","","73.9","","","",,"",,""
"1945-08","1945","08","24.9","","13.2","","19.1","","31.1","","5.6","S","125.5","","0.0","","125.5","","","",,"",,""
"1945-09","1945","09","20.6","E","10.3","","15.5","E","32.2","","","M","151.4","","0.0","","151.4","","","",,"",,""
"1945-10","1945","10","12.1","","2.6","","7.4","","21.7","","-3.9","","74.9","","2.0","","77.0","","","",,"",,""
"1945-11","1945","11","4.2","","-2.7","","0.8","","18.3","","-14.4","","41.1","","29.0","","70.1","","","",,"",,""
"1945-12","1945","12","-5.9","","-13.8","","-9.9","","3.3","","-23.9","","16.5","","19.3","","35.8","","","",,"",,""
"1946-01","1946","01","-6.9","","-16.2","","-11.6","","8.9","","-32.8","","25.4","","66.0","","91.4","","","",,"",,""
"1946-02","1946","02","-8.0","","-19.3","","-13.7","","7.8","S","-30.6","","11.2","","29.7","","40.9","","","",,"",,""
"1946-03","1946","03","8.4","","-2.6","","2.9","","25.6","","-12.8","","32.8","","2.8","","35.6","","","",,"",,""
"1946-04","1946","04","10.2","","-0.3","","5.0","","26.1","","-7.2","","57.7","","15.5","","73.2","","","",,"",,""
"1946-05","1946","05","16.9","","5.8","","11.4","","25.6","","-2.8","","73.7","","0.0","","73.7","","","",,"",,""
"1946-06","1946","06","23.2","","10.9","","17.1","","32.8","","3.3","","122.7","","0.0","","122.7","","","",,"",,""
"1946-07","1946","07","26.4","","13.7","","20.1","","33.9","","4.4","","72.6","","0.0","","72.6","","","",,"",,""
"1946-08","1946","08","23.3","","11.7","","17.5","","31.7","","2.8","","107.7","","0.0","","107.7","","","",,"",,""
"1946-09","1946","09","22.0","","9.2","","15.6","","30.0","S","-0.6","","83.1","","0.0","T","83.1","","","",,"",,""
"1946-10","1946","10","15.5","","3.2","","9.4","","27.2","","-5.6","S","123.7","","0.0","","123.7","","","",,"",,""
"1946-11","1946","11","5.4","","-1.7","","1.9","","13.9","S","-17.8","","58.9","","28.2","","87.1","","","",,"",,""
"1946-12","1946","12","-3.7","","-11.1","","-7.4","","11.1","","-27.8","","65.0","","54.9","","119.9","","","",,"",,""
"1947-01","1947","01","-5.2","","-15.4","","-10.3","","3.9","","-30.6","","47.8","","49.3","","97.0","","30","",,"",,""
"1947-02","1947","02","-6.9","","-17.6","","-12.3","","1.1","","-30.6","","0.0","","48.0","","48.0","","","M",,"",,""
"1947-03","1947","03","0.4","","-8.0","","-3.8","","4.4","","-17.8","","31.8","","101.1","","132.8","","","M",,"",,""
"1947-04","1947","04","6.9","","-1.8","","2.6","","15.6","","-10.6","","63.8","","29.2","","93.0","","","M",,"",,""
"1947-05","1947","05","15.0","","4.9","","10.0","","24.4","","-2.8","","137.4","","0.0","T","137.4","","","M",,"",,""
"1947-06","1947","06","22.6","","11.8","","17.2","","31.7","","3.3","","103.6","","0.0","","103.6","","","M",,"",,""
"1947-07","1947","07","25.6","","15.9","","20.8","","31.1","","8.9","","130.8","","0.0","","130.8","","","M",,"",,""
"1947-08","1947","08","28.4","","15.2","","21.8","","35.0","","4.4","","31.5","","0.0","","31.5","","","M",,"",,""
"1947-09","1947","09","20.6","","9.1","","14.9","","31.1","","-4.4","","118.6","","0.0","","118.6","","","M",,"",,""
"1947-10","1947","10","18.8","","5.3","","12.1","","26.7","S","-4.4","S","15.0","","0.0","","15.0","","","M",,"",,""
"1947-11","1947","11","4.4","","-3.4","","0.5","","15.6","","-18.9","","35.1","","23.6","","58.7","","","M",,"",,""
"1947-12","1947","12","-5.9","","-13.4","","-9.7","","4.4","S","-23.3","","16.0","","35.1","","51.1","","","M",,"",,""
"1948-01","1948","01","-8.4","","-17.6","","-13.0","","2.8","","-33.3","","0.0","T","32.5","","32.5","","","M",,"",,""
"1948-02","1948","02","-6.2","","-19.7","","-13.0","","7.2","","-36.1","","17.8","","30.5","","48.3","","","M",,"",,""
"1948-03","1948","03","1.3","","-9.3","","-4.0","","12.8","","-26.1","","80.8","","28.7","","109.5","","","M",,"",,""
"1948-04","1948","04","12.3","","1.1","","6.7","","20.6","","-7.2","","53.8","","0.0","","53.8","","","M",,"",,""
"1948-05","1948","05","17.3","","6.8","","12.1","","25.6","","1.7","","72.1","","0.0","","72.1","","","M",,"",,""
"1948-06","1948","06","23.0","","11.3","","17.2","","29.4","","3.3","","66.0","","0.0","","66.0","","","M",,"",,""
"1948-07","1948","07","26.8","","14.4","","20.6","","32.8","S","8.9","S","75.4","","0.0","","75.4","","","M",,"",,""
"1948-08","1948","08","26.5","","14.4","","20.5","","35.0","","8.3","S","70.9","","0.0","","70.9","","","M",,"",,""
"1948-09","1948","09","22.6","","10.0","","16.3","","29.4","","1.7","","31.5","","0.0","","31.5","","","M",,"",,""
"1948-10","1948","10","12.7","","2.8","","7.8","","23.3","","-5.6","","72.1","","0.0","","72.1","","","M",,"",,""
"1948-11","1948","11","8.3","","2.3","","5.3","","19.4","","-6.1","","115.1","","4.1","","119.1","","0","",,"",,""
"1948-12","1948","12","-0.5","","-6.8","","-3.7","","7.8","","-23.3","","35.1","","52.6","","87.6","","25","",,"",,""
"1949-01","1949","01","-3.5","","-12.4","","-8.0","","8.9","","-27.8","","26.7","","45.5","","72.1","","25","",,"",,""
"1949-02","1949","02","-2.2","","-12.8","","-7.5","","6.7","","-28.9","","30.5","","23.6","","54.1","","36","",,"",,""
"1949-03","1949","03","-0.1","","-8.6","","-4.4","","7.8","","-22.8","","20.8","","33.8","","54.6","","0","T",,"",,""
"1949-04","1949","04","11.1","","1.0","","6.1","","22.8","","-2.8","S","78.2","","0.0","","78.2","","","M",,"",,""
"1949-05","1949","05","19.0","","6.5","","12.8","","27.2","S","-1.7","","48.5","","0.0","","48.5","","","M",,"",,""
"1949-06","1949","06","25.9","","14.3","","20.1","","32.2","","3.9","S","61.7","","0.0","","61.7","","","M",,"",,""
"1949-07","1949","07","28.8","","15.2","","22.0","","34.4","S","7.8","","70.6","","0.0","","70.6","","","M",,"",,""
"1949-08","1949","08","27.9","","14.1","","21.0","","36.1","","7.2","","98.8","","0.0","","98.8","","","M",,"",,""
"1949-09","1949","09","18.5","","8.6","","13.6","","28.3","","1.1","","90.4","","0.0","","90.4","","","M",,"",,""
"1949-10","1949","10","16.3","","4.7","","10.5","","27.2","","-6.7","","38.9","","0.0","","38.9","","","M",,"",,""
"1949-11","1949","11","2.2","","-4.7","","-1.3","","12.2","","-23.3","","60.2","","31.0","","91.2","","","M",,"",,""
"1949-12","1949","12","-1.4","","-9.6","","-5.5","","13.3","","-24.4","","81.3","","27.7","","109.0","","","M",,"",,""
"1950-01","1950","01","-1.3","","-11.1","","-6.2","","11.1","S","-25.0","S","53.1","","44.2","","97.3","","","",,"",,""
"1950-02","1950","02","-6.7","","-15.8","","-11.3","","3.3","","-30.0","","0.0","T","74.7","","74.7","","","",,"",,""
"1950-03","1950","03","-1.4","","-13.1","","-7.3","","9.4","","-33.9","","14.7","","50.3","","65.0","","","",,"",,""
"1950-04","1950","04","7.9","","-1.3","","3.3","","18.3","","-11.1","","51.1","","3.0","","54.1","","","",,"",,""
"1950-05","1950","05","18.8","","6.9","","12.9","","28.3","S","-5.0","","67.3","","0.0","","67.3","","","",,"",,""
"1950-06","1950","06","23.4","","12.3","","17.9","","30.6","","4.4","","59.9","","0.0","","59.9","","","",,"",,""
"1950-07","1950","07","25.7","","14.6","","20.2","","31.1","S","7.2","","145.8","","0.0","","145.8","","","",,"",,""
"1950-08","1950","08","23.6","","12.2","","17.9","","28.9","","5.0","","101.3","","0.0","","101.3","","","",,"",,""
"1950-09","1950","09","18.1","","7.3","","12.7","","25.6","S","-1.1","","35.1","","0.0","","35.1","","","",,"",,""
"1950-10","1950","10","13.6","","4.4","","9.0","","27.2","","-7.2","","50.8","","0.0","","50.8","","","",,"",,""
"1950-11","1950","11","5.5","","-0.8","","2.4","","19.4","","-10.6","","96.0","","11.2","","107.2","","","",,"",,""
"1950-12","1950","12","-3.5","","-10.5","","-7.0","","5.6","","-33.3","","26.9","","48.0","","74.9","","","",,"",,""
"1951-01","1951","01","-4.8","","-14.6","","-9.7","","6.1","S","-30.6","","47.8","","55.6","","103.4","","","",,"",,""
"1951-02","1951","02","-3.7","","-13.0","","-8.4","","3.9","","-36.1","","24.1","","35.3","","59.4","","","",,"",,""
"1951-03","1951","03","1.7","","-5.3","","-1.8","","8.9","","-12.2","S","37.1","","64.3","","101.3","","","",,"",,""
"1951-04","1951","04","10.8","","2.8","","6.8","","20.0","","-2.2","","114.8","","","M","","M","","",,"",,""
"1951-05","1951","05","20.3","","7.2","","13.8","","28.9","","0.0","","52.1","","0.0","","52.1","","","",,"",,""
"1951-06","1951","06","22.4","","11.7","","17.1","","29.4","","2.8","","89.2","","0.0","","89.2","","","",,"",,""
"1951-07","1951","07","25.9","","14.5","","20.2","","31.1","","9.4","","57.9","","0.0","","57.9","","","",,"",,""
"1951-08","1951","08","23.7","","11.9","","17.8","","30.0","","4.4","","76.5","","0.0","","76.5","","","",,"",,""
"1951-09","1951","09","19.8","","8.9","","14.4","","30.6","","-3.3","","80.5","","0.0","","80.5","","","",,"",,""
"1951-10","1951","10","14.2","","4.1","","9.2","","25.6","","-3.3","","47.2","","0.0","","47.2","","","",,"",,""
"1951-11","1951","11","2.2","","-4.8","","-1.3","","13.9","","-19.4","","43.2","","41.9","","85.1","","","",,"",,""
"1951-12","1951","12","-3.1","","-11.4","","-7.3","","16.1","","-33.3","","13.2","","73.9","","87.1","","","",,"",,""
"1952-01","1952","01","-4.6","","-15.5","","-10.1","","7.8","","-36.1","","13.2","","50.8","","64.0","","","M",,"",,""
"1952-02","1952","02","-2.1","","-10.2","","-6.2","","4.4","","-22.2","","10.2","","39.9","","50.0","","","M",,"",,""
"1952-03","1952","03","0.7","","-6.3","","-2.8","","8.3","","-21.1","","40.1","","36.8","","77.0","","","M",,"",,""
"1952-04","1952","04","13.3","","2.1","","7.7","","26.7","","-6.7","","46.0","","0.0","","46.0","","","M",,"",,""
"1952-05","1952","05","16.3","","6.3","","11.3","","24.4","","0.0","","132.3","","0.0","","132.3","","","M",,"",,""
"1952-06","1952","06","24.5","","12.3","","18.4","","30.0","","5.6","","89.9","","0.0","","89.9","","","M",,"",,""
"1952-07","1952","07","28.0","","15.4","","21.7","","32.8","S","6.1","","110.7","","0.0","","110.7","","","M",,"",,""
"1952-08","1952","08","25.2","","13.1","","19.2","","31.7","","7.2","","135.9","","0.0","","135.9","","","M",,"",,""
"1952-09","1952","09","21.2","","9.8","","15.5","","30.6","","1.1","","55.4","","0.0","","55.4","","","M",,"",,""
"1952-10","1952","10","11.2","","0.8","","6.0","","22.8","","-6.7","S","38.6","","0.0","","38.6","","","M",,"",,""
"1952-11","1952","11","5.9","","-0.6","","2.7","","16.7","","-8.9","","50.5","","1.3","","51.8","","0","T",,"",,""
"1952-12","1952","12","-1.0","","-6.6","","-3.8","","9.4","","-22.2","","62.5","","22.4","","84.8","","5","",,"",,""
"1953-01","1953","01","-2.4","","-11.2","","-6.8","","8.3","","-28.9","","37.3","","31.2","","68.6","","8","",,"",,""
"1953-02","1953","02","-1.7","","-9.6","","-5.7","","12.2","","-23.3","","3.0","","13.0","","16.0","","0","T",,"",,""
"1953-03","1953","03","4.0","","-4.3","","-0.2","","15.0","","-17.8","","102.4","","2.0","","104.4","","0","",,"",,""
"1953-04","1953","04","10.1","","1.3","","5.7","","16.7","","-3.9","","58.7","","0.0","T","58.7","","","M",,"",,""
"1953-05","1953","05","19.7","","7.3","","13.5","","30.6","","0.6","","51.1","","0.0","","51.1","","","M",,"",,""
"1953-06","1953","06","24.3","","12.1","","18.2","","32.8","","5.6","S","68.6","","0.0","","68.6","","","M",,"",,""
"1953-07","1953","07","26.6","","15.2","","20.9","","34.4","","5.6","","48.8","","0.0","","48.8","","","M",,"",,""
"1953-08","1953","08","25.9","","13.5","","19.7","","35.6","","5.6","","69.9","","0.0","","69.9","","","M",,"",,""
"1953-09","1953","09","20.5","","8.8","","14.7","","35.0","","-1.1","","110.7","","0.0","","110.7","","","M",,"",,""
"1953-10","1953","10","15.2","","3.3","","9.3","","26.1","","-4.4","","35.1","","0.0","","35.1","","","M",,"",,""
"1953-11","1953","11","7.9","","0.8","","4.4","","17.8","","-8.3","","27.2","","3.0","","30.2","","0","",,"",,""
"1953-12","1953","12","0.4","","-6.2","","-2.9","","11.7","","-22.2","","66.0","","31.8","","97.8","","","M",,"",,""
"1954-01","1954","01","-9.5","","-17.9","","-13.7","","2.8","","-30.6","","15.0","","59.4","","74.4","","","",,"",,""
"1954-02","1954","02","-1.1","","-9.8","","-5.5","","7.2","","-31.7","","5.8","","56.4","","62.2","","","",,"",,""
"1954-03","1954","03","0.1","","-7.8","","-3.9","","7.8","","-14.4","","12.2","","33.8","","46.0","","","",,"",,""
"1954-04","1954","04","10.2","","0.1","","5.2","","25.0","","-16.1","","102.6","","0.5","","103.1","","","",,"",,""
"1954-05","1954","05","17.4","","5.9","","11.7","","24.4","S","-0.6","S","74.7","","0.0","","74.7","","","",,"",,""
"1954-06","1954","06","22.8","","13.5","","18.2","","28.3","","8.9","","93.2","","0.0","","93.2","","","",,"",,""
"1954-07","1954","07","24.7","","13.2","","19.0","","30.0","","7.2","","40.9","","0.0","","40.9","","","",,"",,""
"1954-08","1954","08","23.6","","12.1","","17.9","","31.1","","3.3","","103.9","","0.0","","103.9","","","",,"",,""
"1954-09","1954","09","17.4","","8.9","","13.2","","25.0","","1.7","S","124.7","","0.0","","124.7","","","",,"",,""
"1954-10","1954","10","13.6","","5.1","","9.4","","24.4","","-2.8","S","61.5","","0.0","","61.5","","","",,"",,""
"1954-11","1954","11","5.2","","-0.8","","2.2","","14.4","S","-7.8","","103.6","","1.3","","104.9","","","",,"",,""
"1954-12","1954","12","-3.6","","-11.3","","-7.5","","2.2","S","-22.8","","27.4","","79.5","","106.9","","","",,"",,""
"1955-01","1955","01","-8.3","","-17.4","","-12.9","","1.7","","-32.2","","0.0","T","37.6","","37.6","","","M",,"",,""
"1955-02","1955","02","-4.6","","-13.5","","-9.1","","3.3","","-30.6","","10.7","","38.6","","49.3","","","M",,"",,""
"1955-03","1955","03","-0.6","","-9.1","","-4.9","","8.9","","-21.1","","37.1","","56.1","","93.2","","","M",,"",,""
"1955-04","1955","04","12.2","","2.1","","7.2","","24.4","","-5.6","","38.1","","0.0","","38.1","","","M",,"",,""
"1955-05","1955","05","20.7","","8.3","","14.5","","28.3","S","-1.1","","50.0","","0.0","","50.0","","","M",,"",,""
"1955-06","1955","06","25.7","","13.4","","19.6","","31.7","S","7.2","","43.2","","0.0","","43.2","","","M",,"",,""
"1955-07","1955","07","30.3","","16.1","","23.2","","36.7","","8.9","","43.9","","0.0","","43.9","","","M",,"",,""
"1955-08","1955","08","28.9","","15.9","","22.4","","37.2","","5.0","","83.3","","0.0","","83.3","","","M",,"",,""
"1955-09","1955","09","21.1","","8.0","","14.6","","31.1","","-1.1","","55.6","","0.0","","55.6","","","M",,"",,""
"1955-10","1955","10","14.2","","4.9","","9.6","","23.9","S","-2.2","S","171.5","","0.0","T","171.5","","","M",,"",,""
"1955-11","1955","11","4.1","","-2.9","","0.6","","13.9","","-13.3","","13.2","","11.4","","24.6","","","M",,"",,""
"1955-12","1955","12","-7.0","","-14.8","","-10.9","","2.2","","-31.1","","0.0","T","21.3","","21.3","","18","",,"",,""
"1956-01","1956","01","-4.6","","-12.3","","-8.5","","6.7","","-28.9","","4.8","","20.8","","25.7","","13","",,"",,""
"1956-02","1956","02","-3.7","","-13.3","","-8.5","","5.6","","-24.4","","10.4","","51.6","","62.0","","30","",,"",,""
"1956-03","1956","03","-1.0","","-10.6","","-5.8","","6.1","","-19.4","","4.1","","37.8","","41.9","","0","",,"",,""
"1956-04","1956","04","8.1","","-0.4","","3.9","","15.0","","-6.1","","113.3","","0.0","","113.3","","0","",,"",,""
"1956-05","1956","05","15.4","","3.4","","9.4","","26.7","S","-3.9","","99.8","","0.0","T","99.8","","0","",,"",,""
"1956-06","1956","06","23.5","","12.1","","17.8","","34.4","","5.6","","76.7","","0.0","","76.7","","0","",,"",,""
"1956-07","1956","07","23.5","","13.4","","18.5","","28.9","","7.8","","89.2","","0.0","","89.2","","0","",,"",,""
"1956-08","1956","08","23.6","","12.7","","18.2","","29.4","S","5.6","","149.6","","0.0","","149.6","","0","",,"",,""
"1956-09","1956","09","17.6","","7.1","","12.4","","26.7","","-2.2","","20.6","","0.0","","20.6","","0","",,"",,""
"1956-10","1956","10","15.4","","3.2","","9.3","","25.6","","-5.6","","35.3","","0.0","","35.3","","","M",,"",,""
"1956-11","1956","11","5.0","","-1.7","","1.7","","18.3","","-19.4","","29.0","","26.2","","55.1","","","M",,"",,""
"1956-12","1956","12","-2.7","","-10.9","","-6.8","","7.8","","-25.0","","7.9","","35.1","","42.9","","0","",,"",,""
"1957-01","1957","01","-8.9","","-18.8","","-13.9","","7.2","","-37.2","","23.1","","47.2","","70.4","","","M",,"",,""
"1957-02","1957","02","-2.7","","-11.2","","-7.0","","4.4","","-22.8","","24.6","","23.1","","47.8","","8","",,"",,""
"1957-03","1957","03","3.2","","-5.1","","-1.0","","11.7","","-15.0","","7.6","","1.5","","9.1","","","M",,"",,""
"1957-04","1957","04","12.4","","1.6","","7.0","","25.0","","-7.2","S","80.0","","0.0","","80.0","","","M",,"",,""
"1957-05","1957","05","17.7","","5.8","","11.8","","28.3","","-3.3","","45.0","","0.0","","45.0","","0","",,"",,""
"1957-06","1957","06","24.4","","13.4","","18.9","","32.8","","3.9","S","145.0","","0.0","","145.0","","0","",,"",,""
"1957-07","1957","07","25.9","","14.1","","20.0","","31.7","","8.9","","39.1","","0.0","","39.1","","0","",,"",,""
"1957-08","1957","08","24.4","","11.1","","17.8","","32.2","","4.4","S","11.4","","0.0","","11.4","","0","",,"",,""
"1957-09","1957","09","20.6","","9.7","","15.2","","28.3","","-1.7","","115.8","","0.0","","115.8","","0","",,"",,""
"1957-10","1957","10","13.6","","3.6","","8.6","","23.9","","-6.7","","68.3","","0.0","T","68.3","","","M",,"",,""
"1957-11","1957","11","6.4","","-0.3","","3.1","","15.6","","-18.3","","89.9","","2.5","","92.5","","","M",,"",,""
"1957-12","1957","12","0.5","","-7.9","","-3.7","","13.3","","-21.1","","48.0","","27.9","","75.9","","","M",,"",,""
"1958-01","1958","01","-4.6","","-11.7","","-8.2","","2.2","S","-24.4","","12.4","","37.1","","49.5","","","M",,"",,""
"1958-02","1958","02","-7.9","","-15.3","","-11.6","","1.7","","-26.1","","9.4","","75.9","","85.3","","33","",,"",,""
"1958-03","1958","03","3.7","","-2.8","","0.5","","11.1","","-10.6","","2.3","","43.2","","45.5","","0","",,"",,""
"1958-04","1958","04","13.0","","1.6","","7.3","","24.4","","-6.1","","36.8","","8.9","","45.7","","0","",,"",,""
"1958-05","1958","05","16.2","","4.9","","10.6","","27.8","","-2.2","","34.8","","0.0","T","34.8","","","M",,"",,""
"1958-06","1958","06","20.8","","8.7","","14.8","","28.3","","1.1","","65.8","","0.0","","65.8","","","M",,"",,""
"1958-07","1958","07","25.1","","14.5","","19.8","","30.6","","8.3","S","156.0","","0.0","","156.0","","","M",,"",,""
"1958-08","1958","08","24.7","","12.6","","18.7","","30.6","","7.2","","92.2","","0.0","","92.2","","","M",,"",,""
"1958-09","1958","09","19.5","","9.7","","14.6","","27.8","","2.8","","106.9","","0.0","","106.9","","","M",,"",,""
"1958-10","1958","10","12.4","","3.2","","7.8","","22.8","","-5.6","","55.6","","0.0","","55.6","","","M",,"",,""
"1958-11","1958","11","6.2","","-1.9","","2.2","","16.7","","-17.8","","38.1","","24.4","","62.5","","15","",,"",,""
"1958-12","1958","12","-8.3","","-18.2","","-13.3","","2.2","S","-32.2","","2.3","","45.7","","48.0","","20","",,"",,""
"1959-01","1959","01","-6.8","","-16.4","","-11.6","","5.0","","-31.7","","7.4","","68.6","","75.9","","33","",,"",,""
"1959-02","1959","02","-6.4","","-19.4","","-12.9","","3.3","","-33.3","","8.6","","59.4","","68.1","","48","",,"",,""
"1959-03","1959","03","0.4","","-10.3","","-5.0","","7.8","S","-21.7","","6.9","","23.1","","30.0","","15","",,"",,""
"1959-04","1959","04","11.4","","0.0","","5.7","","20.6","","-5.6","","31.5","","0.0","T","31.5","","","M",,"",,""
"1959-05","1959","05","20.5","","6.8","","13.7","","28.9","","-5.0","","27.9","","0.0","","27.9","","","M",,"",,""
"1959-06","1959","06","24.4","","13.4","","18.9","","35.0","","5.6","","39.1","","0.0","","39.1","","","M",,"",,""
"1959-07","1959","07","28.2","","14.7","","21.5","","33.3","S","10.6","","89.4","","0.0","","89.4","","","M",,"",,""
"1959-08","1959","08","28.2","","16.2","","22.2","","33.3","","6.1","","106.9","","0.0","","106.9","","","M",,"",,""
"1959-09","1959","09","22.3","","10.8","","16.6","","30.0","","1.1","S","104.1","","0.0","","104.1","","","M",,"",,""
"1959-10","1959","10","11.2","","3.3","","7.3","","23.9","","-5.6","","85.9","","3.0","","88.9","","","M",,"",,""
"1959-11","1959","11","4.1","","-4.0","","0.1","","18.3","S","-18.3","","31.2","","31.5","","62.7","","15","",,"",,""
"1959-12","1959","12","-2.5","","-9.5","","-6.0","","9.4","","-20.6","","29.7","","58.4","","88.1","","25","",,"",,""
"1960-01","1960","01","-6.2","","-14.1","","-10.2","","2.8","","-27.8","","0.0","","43.7","","43.7","","25","",,"",,""
"1960-02","1960","02","-2.8","","-10.8","","-6.8","","4.4","","-20.6","","35.6","","121.2","","156.7","","51","",,"",,""
"1960-03","1960","03","-2.1","","-11.1","","-6.6","","3.9","","-22.2","","11.4","","21.1","","32.5","","25","",,"",,""
"1960-04","1960","04","9.6","","0.9","","5.3","","23.9","","-6.1","","68.1","","0.0","T","68.1","","0","",,"",,""
"1960-05","1960","05","21.4","","10.1","","15.8","","27.8","S","-1.1","","106.9","","0.0","","106.9","","","M",,"",,""
"1960-06","1960","06","23.4","","12.3","","17.9","","29.4","","5.0","","58.2","","0.0","","58.2","","","M",,"",,""
"1960-07","1960","07","25.5","","13.3","","19.4","","31.1","","7.8","","50.8","","0.0","","50.8","","","M",,"",,""
"1960-08","1960","08","26.3","","12.6","","19.5","","31.1","S","6.1","S","37.8","","0.0","","37.8","","","M",,"",,""
"1960-09","1960","09","20.6","","10.5","","15.6","","32.2","","2.2","","49.0","","0.0","","49.0","","","M",,"",,""
"1960-10","1960","10","12.9","","3.4","","8.2","","18.9","S","-2.8","","65.3","","0.0","","65.3","","0","",,"",,""
"1960-11","1960","11","7.4","","0.7","","4.1","","15.0","","-6.7","","47.0","","1.0","","48.0","","0","",,"",,""
"1960-12","1960","12","-3.6","","-12.2","","-7.9","","11.7","","-28.9","","3.3","","54.6","","35.6","","18","",,"",,""
"1961-01","1961","01","-9.3","","-20.3","","-14.8","","3.3","S","-28.9","","0.3","","17.5","","11.9","","20","",,"",,""
"1961-02","1961","02","-1.7","","-11.9","","-6.8","","6.1","S","-28.9","","49.3","","7.4","","61.7","","13","",,"",,""
"1961-03","1961","03","1.3","","-7.3","","-3.0","","15.0","","-20.6","","14.0","","26.9","","34.5","","0","",,"",,""
"1961-04","1961","04","9.4","","0.7","","5.1","","19.4","S","-3.9","S","80.0","","6.6","","87.9","","0","",,"",,""
"1961-05","1961","05","17.1","","5.6","","11.4","","29.4","","-1.7","","58.4","","1.8","","60.2","","0","",,"",,""
"1961-06","1961","06","22.3","","10.8","","16.6","","29.4","S","3.3","","87.4","","0.0","","87.4","","","M",,"",,""
"1961-07","1961","07","25.1","","15.6","","20.4","","30.6","","7.2","","100.6","","0.0","","100.6","","","M",,"",,""
"1961-08","1961","08","24.6","","14.2","","19.4","","30.0","","6.7","","78.0","","0.0","","78.0","","","M",,"",,""
"1961-09","1961","09","23.9","","12.0","","18.0","","31.1","S","0.0","","31.8","","0.0","","31.8","","","M",,"",,""
"1961-10","1961","10","15.8","","5.1","","10.5","","24.4","S","-2.2","","37.8","","0.0","","37.8","","0","",,"",,""
"1961-11","1961","11","5.8","","-1.3","","2.3","","23.3","","-7.8","","49.8","","8.4","","55.9","","0","T",,"",,""
"1961-12","1961","12","-1.9","","-8.6","","-5.3","","9.4","","-19.4","","29.2","","27.2","","48.0","","13","",,"",,""
"1962-01","1962","01","-7.1","","-16.1","","-11.6","","3.3","S","-27.2","S","19.3","","39.6","","49.5","","23","",,"",,""
"1962-02","1962","02","-7.2","","-16.9","","-12.1","","6.7","","-32.2","","8.9","","55.9","","46.5","","43","",,"",,""
"1962-03","1962","03","3.2","","-6.2","","-1.5","","13.3","S","-23.9","","9.4","","32.3","","54.9","","0","T",,"",,""
"1962-04","1962","04","9.9","","0.1","","5.0","","28.9","","-7.8","","75.4","","6.9","","82.6","","0","",,"",,""
"1962-05","1962","05","20.5","","8.6","","14.6","","33.3","","0.6","","43.4","","0.0","","43.4","","0","",,"",,""
"1962-06","1962","06","24.6","","12.2","","18.4","","31.7","","6.7","","78.2","","0.0","","78.2","","0","",,"",,""
"1962-07","1962","07","24.3","","12.7","","18.5","","33.9","","6.7","","110.7","","0.0","","110.7","","0","",,"",,""
"1962-08","1962","08","24.8","","13.5","","19.2","","31.7","","7.2","","84.3","","0.0","","84.3","","0","",,"",,""
"1962-09","1962","09","18.1","","9.1","","13.6","","28.9","","1.1","","83.3","","0.0","","83.3","","0","",,"",,""
"1962-10","1962","10","11.9","","3.9","","7.9","","23.9","","-5.0","S","93.2","","20.8","","113.3","","13","",,"",,""
"1962-11","1962","11","3.9","","-3.6","","0.2","","8.9","S","-8.9","","40.9","","14.7","","51.6","","0","",,"",,""
"1962-12","1962","12","-4.3","","-12.1","","-8.2","","10.0","","-28.3","","12.2","","42.7","","40.1","","15","",,"",,""
"1963-01","1963","01","-6.9","","-15.2","","-11.1","","2.8","","-30.0","","0.0","T","28.4","","24.9","","18","",,"",,""
